,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
4310,37.97823,23.72635,1.0,1.0,2.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.88,4.63,0.18
4311,37.9779,23.72537,1.0,1.0,2.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.07
4312,37.96004,23.7256,1.0,2.0,2.0,3.0,1125.0,5.0,5.0,4.88,5.0,5.0,4.94,4.81,0.38
4313,37.971561,23.72998,1.0,1.0,2.0,2.0,30.0,4.92,4.83,5.0,4.91,4.92,5.0,4.89,1.49
4314,37.98404,23.71899,1.0,1.0,2.0,1.0,1125.0,4.76,4.84,4.84,4.9,4.96,4.26,4.74,4.53
4315,37.97855,23.72705,1.0,1.0,1.0,1.0,1125.0,4.9,4.94,4.96,4.94,4.93,4.9,4.85,7.7
4316,37.9887,23.72642,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4317,37.987,23.71509,2.0,3.0,5.0,3.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28
4318,37.96345,23.7189,1.0,1.0,1.0,1.0,1125.0,4.71,4.76,4.81,4.86,4.88,4.84,4.72,4.88
4319,37.98629,23.73277,1.0,2.0,3.0,3.2,60.0,4.74,4.77,4.81,4.91,4.96,4.59,4.74,2.09
4320,37.96903,23.72587,1.0,2.0,3.0,3.0,30.0,4.92,4.96,4.96,5.0,5.0,5.0,5.0,0.55
4321,37.98113,23.7469,1.0,0.0,1.0,2.0,1125.0,4.88,4.92,4.9,4.94,5.0,4.88,4.78,1.15
4322,37.98846,23.7239,0.0,1.0,0.0,2.0,1125.0,4.9,4.95,4.94,4.98,4.98,4.44,4.84,1.5
4323,37.9706,23.74697,1.0,1.0,2.0,1.0,28.0,4.83,4.82,4.8,4.95,4.97,4.87,4.76,2.65
4324,37.98924,23.739,1.0,1.0,1.0,2.0,60.0,4.94,4.88,4.94,4.94,4.98,4.35,4.67,1.25
4325,37.96801924448569,23.70790433138609,1.0,1.0,1.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,37.9727494,23.7117826,4.0,8.0,9.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,37.9602,23.73273,1.0,2.0,4.0,3.0,1125.0,5.0,4.8,5.0,5.0,5.0,5.0,4.9,0.24
4328,38.00013,23.72495,1.0,1.0,2.0,20.0,1125.0,4.65,4.9,5.0,4.7,4.9,3.9,4.55,0.5
4329,37.96341,23.71779,2.5,3.0,3.0,2.4,1125.0,4.83,4.83,4.78,4.79,4.79,4.71,4.74,3.08
4330,37.96265411376953,23.71860313415528,2.5,3.0,3.0,2.4,1125.0,4.76,4.79,4.74,4.82,4.77,4.69,4.68,2.21
4331,37.97105,23.70915,0.0,1.0,0.0,2.0,21.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.02
4332,37.96545,23.72627,1.0,1.0,1.0,2.0,1125.0,4.88,4.94,4.85,4.96,5.0,4.98,4.87,1.15
4333,37.96548,23.73008,2.0,3.0,5.0,1.9,1125.0,4.91,4.87,4.78,4.96,5.0,4.7,4.83,0.53
4334,38.00198,23.735046,1.0,1.0,2.0,2.0,60.0,4.71,4.82,4.74,4.88,4.95,4.36,4.71,2.06
4335,37.99934,23.72549,1.0,1.0,3.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.63,5.0,0.19
4336,37.971252,23.730476,2.0,3.0,4.0,1.0,1125.0,4.87,4.9,4.87,4.91,4.96,4.99,4.83,1.59
4337,37.99957,23.72485,1.0,0.0,2.0,19.9,1125.0,5.0,5.0,4.88,4.88,5.0,4.59,4.71,0.57
4338,37.96619,23.74476,1.0,0.0,1.0,1.0,1125.0,4.74,4.76,4.72,4.94,4.94,4.8,4.7,1.98
4339,37.9745,23.7293,1.0,2.0,4.0,2.0,365.0,4.88,5.0,4.75,5.0,5.0,4.88,4.88,0.18
4340,37.991928,23.772047,1.0,1.0,1.0,2.0,350.0,4.92,5.0,5.0,5.0,5.0,4.92,4.67,0.28
4341,37.99893,23.74789,1.0,1.0,2.0,10.0,1125.0,4.76,4.48,4.8,4.92,5.0,4.36,4.72,0.6
4342,37.98382,23.71971,1.0,2.0,5.0,2.0,1125.0,4.78,4.87,4.91,4.91,4.93,4.21,4.78,5.11
4343,37.9731,23.74805,1.0,1.0,2.0,2.1,1125.0,4.97,4.94,4.97,5.0,4.97,4.97,4.88,0.73
4344,37.98898696899414,23.7573356628418,1.0,2.0,2.0,3.0,1125.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.2
4345,37.99032,23.73303,1.0,1.0,2.0,2.0,1125.0,4.92,4.92,4.96,4.88,4.92,4.73,4.88,0.63
4346,37.97697,23.71916,1.0,1.0,2.0,3.0,1125.0,4.96,4.98,4.96,4.97,4.97,4.99,4.92,3.96
4347,37.97856,23.72704,1.0,1.0,1.0,1.0,1125.0,4.91,4.96,4.89,4.93,4.94,4.94,4.84,3.1
4348,37.99697,23.76937,1.5,4.0,4.0,7.0,90.0,4.5,4.75,4.2,4.75,4.65,4.55,4.4,0.47
4349,38.0162467956543,23.731660842895508,1.0,1.0,1.0,1.0,1125.0,4.9,4.81,4.93,4.93,4.93,4.6,4.74,3.28
4350,37.97609,23.732,1.0,1.0,2.0,1.0,1125.0,4.75,4.79,4.77,4.85,4.91,4.89,4.77,6.38
4351,37.97551,23.73206,1.0,1.0,2.0,1.0,1125.0,4.82,4.86,4.87,4.86,4.91,4.9,4.84,6.65
4352,37.97546,23.73336,1.0,1.0,2.0,1.0,1125.0,4.77,4.88,4.84,4.84,4.94,4.89,4.82,5.73
4353,37.99622,23.74053,1.5,3.0,5.0,2.0,1125.0,4.92,4.93,4.94,4.96,4.96,4.4,4.84,2.27
4354,37.97694,23.726954,1.0,1.0,1.0,2.4,1125.0,4.85,4.92,4.87,4.93,4.94,4.97,4.88,7.39
4355,38.00316,23.736,1.0,1.0,2.0,1.0,1125.0,4.74,4.78,4.78,4.65,4.91,4.57,4.78,0.64
4356,37.967049,23.73131,1.0,2.0,3.0,1.0,1125.0,4.81,4.86,4.94,4.92,4.94,4.88,4.82,6.22
4357,37.9675,23.73034,1.0,0.0,1.0,2.0,1125.0,4.93,4.95,4.96,4.99,4.99,4.92,4.8,4.11
4358,37.96644,23.72822,1.0,1.0,1.0,2.0,1125.0,4.95,4.87,4.93,4.99,4.99,4.84,4.82,4.46
4359,37.99692,23.72154,2.0,2.0,2.0,5.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
4360,37.97653,23.7309,1.0,1.0,1.0,1.0,1125.0,4.86,4.89,4.86,4.94,4.97,4.99,4.9,2.08
4361,37.98611,23.73667,1.5,0.0,1.0,1.5,942.7,4.39,4.53,4.53,4.79,4.7,4.18,4.2,3.58
4362,37.969676617046304,23.727872309539805,1.0,2.0,4.0,2.0,1125.0,4.82,4.84,4.84,4.91,4.97,4.97,4.85,3.86
4363,37.96177,23.7293,1.0,1.0,2.0,2.0,1125.0,4.83,4.86,4.9,4.88,4.95,4.68,4.83,3.32
4364,37.99444948954817,23.75281624495983,1.0,0.0,1.0,3.0,60.0,5.0,4.94,4.96,5.0,5.0,4.76,4.96,1.75
4365,38.0004,23.72532,1.0,1.0,1.0,7.0,90.0,4.78,4.89,4.56,4.78,5.0,4.22,4.67,0.23
4366,37.97093,23.73209,1.0,2.0,4.0,2.0,1125.0,4.93,4.86,4.95,4.89,4.96,4.99,4.89,4.18
4367,37.9653205871582,23.73529624938965,2.0,1.0,3.0,3.0,1125.0,4.67,4.67,4.46,4.71,4.67,4.83,4.75,0.58
4368,37.96379,23.74079,1.0,2.0,3.0,2.0,1125.0,4.69,4.73,4.59,4.96,4.96,4.69,4.8,1.22
4369,37.971588,23.729853,1.0,1.0,1.0,2.0,30.0,4.96,4.91,5.0,4.97,4.94,5.0,4.87,2.28
4370,38.00375,23.73434,1.0,1.0,1.0,1.0,1125.0,4.51,4.62,4.59,4.82,4.62,4.23,4.38,1.14
4371,38.00315,23.73594,1.0,1.0,1.0,1.0,1125.0,4.67,4.69,4.51,4.87,4.67,4.2,4.44,1.15
4372,38.00169,23.73465,1.0,1.0,2.0,1.0,1125.0,4.67,4.83,4.67,4.75,4.83,4.5,4.75,0.42
4373,38.0016,23.73567,1.0,2.0,2.0,1.0,1125.0,4.5,4.61,4.67,4.61,4.67,4.56,4.61,0.58
4374,38.00027,23.73477,2.0,1.0,2.0,2.0,1125.0,4.0,4.8,4.6,4.8,4.8,4.2,4.0,0.17
4375,37.978657,23.727917,2.0,2.0,6.0,1.0,360.0,4.88,4.89,4.92,4.96,4.96,4.9,4.89,5.84
4376,37.967258,23.728409,1.0,2.0,2.0,2.0,1125.0,4.95,4.96,4.95,4.92,4.99,4.96,4.91,5.17
4377,37.98874,23.72223,1.0,2.0,2.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,37.95503,23.72657,1.0,1.0,2.0,1.0,1125.0,4.95,4.95,4.98,4.98,5.0,4.74,4.9,0.99
4379,37.9857,23.74706,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,37.97773,23.73502,1.0,1.0,2.0,2.0,31.0,4.85,5.0,4.92,4.85,5.0,4.96,4.88,0.63
4381,38.00198,23.735046,1.0,2.0,2.0,2.0,60.0,4.85,4.88,4.78,4.91,4.93,4.3,4.84,2.12
4382,37.98665,23.73785,2.0,2.0,2.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4383,37.977234,23.730198,1.0,1.0,1.0,2.0,365.0,4.88,4.9,4.88,4.87,4.93,4.94,4.85,4.43
4384,37.97644,23.7406,1.5,2.0,3.0,1.0,1125.0,4.22,4.11,4.33,4.67,4.78,4.89,4.33,0.21
4385,37.99262,23.73184,1.5,2.0,2.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.87,4.97,0.7
4386,37.99069,23.7335,1.0,1.0,1.0,2.0,1125.0,4.7,4.75,4.83,4.93,4.93,4.73,4.75,2.02
4387,37.95795,23.73247,1.0,1.0,2.0,7.0,1125.0,4.95,4.95,4.95,5.0,5.0,5.0,5.0,0.48
4388,37.9881699,23.7442937,1.0,1.0,1.0,2.0,7.0,4.91,4.91,4.92,4.92,4.97,4.58,4.91,6.78
4389,37.99273,23.71601,1.0,0.0,1.0,2.0,1125.0,5.0,4.67,5.0,5.0,5.0,4.22,4.89,0.2
4390,37.967049,23.73131,1.0,2.0,3.0,1.0,1125.0,4.87,4.91,4.9,4.95,4.94,4.89,4.89,6.14
4391,37.98854048363958,23.726789362760712,0.0,0.0,1.0,1.0,28.0,4.84,4.8,4.95,4.96,5.0,4.77,4.8,1.33
4392,37.99368,23.72242,1.0,1.0,1.0,1.0,1125.0,4.55,4.7,4.67,4.82,4.73,3.81,4.62,1.67
4393,38.01892,23.73393,1.0,1.0,3.0,1.0,1125.0,4.69,4.72,4.68,4.81,4.76,4.42,4.6,2.01
4394,37.9567,23.71946,1.0,1.0,1.0,2.0,1125.0,4.93,4.95,5.0,5.0,5.0,4.85,4.85,0.94
4395,37.95495,23.72035,0.0,1.0,0.0,2.0,1125.0,4.92,4.92,4.92,5.0,5.0,4.83,4.67,0.28
4396,37.95641,23.71979,1.0,1.0,3.0,2.0,1125.0,4.95,5.0,4.95,5.0,4.89,4.63,5.0,0.45
4397,37.95478,23.71822,1.0,1.0,3.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.38,5.0,0.19
4398,37.95474,23.71851,1.0,1.0,3.0,2.0,1125.0,4.94,5.0,4.94,5.0,5.0,4.81,4.88,0.39
4399,37.99217,23.75769,1.0,2.0,0.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,37.976295,23.729813,1.0,1.0,1.0,2.0,1125.0,4.88,4.94,4.94,4.75,4.94,5.0,4.94,0.38
4401,37.98336,23.72134,1.0,1.0,3.0,2.0,14.0,4.47,4.7,4.6,4.8,4.83,3.9,4.55,0.69
4402,37.98531,23.76741,1.0,1.0,1.0,2.0,1125.0,4.95,4.9,4.95,4.96,4.99,4.81,4.9,1.81
4403,37.97942,23.7449,1.0,1.0,1.0,2.0,1125.0,4.94,4.91,4.94,4.98,4.98,4.91,4.84,2.9
4404,37.98271,23.76,1.0,1.0,2.0,1.0,1125.0,4.92,4.89,4.87,4.96,4.95,4.87,4.79,5.5
4405,37.98565,23.73438,2.5,6.0,10.0,2.0,1125.0,4.88,4.87,4.9,4.93,4.95,4.54,4.8,2.44
4406,37.9883,23.72903,1.5,3.0,1.0,2.0,1125.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.02
4407,37.967049,23.73131,1.0,1.0,2.0,1.0,1125.0,4.79,4.86,4.87,4.93,4.91,4.79,4.8,5.35
4408,37.97191,23.7321,1.0,2.0,4.0,2.0,365.0,4.83,4.92,4.83,4.92,4.67,5.0,4.83,0.29
4409,37.9759,23.75192,0.0,1.0,0.0,1.0,1125.0,4.82,4.65,4.79,4.91,4.96,4.86,4.67,1.83
4410,37.98022,23.71958,1.0,1.0,2.0,3.0,1125.0,4.93,4.93,4.98,4.93,4.94,4.8,4.95,2.7
4411,37.977524,23.729153,1.0,1.0,2.0,2.0,1125.0,4.75,4.86,4.93,4.83,4.88,4.95,4.82,3.57
4412,37.980221,23.71958,1.5,2.0,6.0,2.0,1125.0,5.0,4.88,4.75,5.0,5.0,5.0,5.0,0.19
4413,37.978287,23.725954,1.0,1.0,2.0,1.0,1125.0,4.94,4.97,4.83,4.96,4.98,4.95,4.86,6.24
4414,37.99612,23.72975,1.0,1.0,1.0,2.0,1125.0,4.85,4.81,4.78,5.0,5.0,4.67,4.7,0.66
4415,37.9998,23.72776,1.0,3.0,5.0,2.0,1125.0,4.91,4.87,4.85,4.94,4.94,4.45,4.81,1.25
4416,37.995377,23.716955,1.0,3.0,6.0,3.0,1125.0,4.81,4.86,4.77,4.95,4.91,4.42,4.82,5.94
4417,37.967049,23.73131,1.0,1.0,2.0,1.0,1125.0,4.85,4.84,4.88,4.91,4.93,4.85,4.81,4.76
4418,37.98178,23.72254,1.0,0.0,0.0,3.0,1125.0,4.75,4.87,4.7,4.97,4.9,4.32,4.81,3.03
4419,37.9868,23.73471,2.0,4.0,9.0,3.0,1125.0,4.8,4.8,4.84,4.89,4.93,4.64,4.83,3.03
4420,37.977871,23.726896,1.0,1.0,1.0,2.0,59.0,4.59,4.69,4.77,4.82,4.9,4.78,4.66,2.59
4421,37.9934,23.76427,0.0,2.0,0.0,3.0,1125.0,4.81,4.84,4.84,4.97,4.94,4.77,4.84,0.71
4422,37.977425,23.729094,1.0,2.0,2.0,2.0,1125.0,4.79,4.88,4.88,4.83,4.84,4.93,4.81,4.67
4423,37.96246337890625,23.724443435668945,0.0,2.0,0.0,2.1,31.0,4.74,4.78,4.87,4.96,4.91,4.74,4.74,0.56
4424,37.96436,23.70876,1.0,2.0,2.0,2.3,1125.0,4.95,4.9,4.95,4.95,4.93,4.65,4.78,0.93
4425,37.999111,23.76605,1.0,2.0,4.0,1.0,1125.0,4.84,4.91,4.85,4.93,4.93,4.67,4.76,5.2
4426,38.00296,23.72149,1.0,1.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,37.977871,23.726896,1.0,1.0,1.0,2.0,59.0,4.42,4.49,4.56,4.75,4.87,4.79,4.57,2.46
4428,37.96604,23.74446,2.0,1.0,2.0,1.0,1125.0,4.84,4.77,4.72,4.91,4.86,4.93,4.81,1.04
4429,37.975388,23.716963,1.0,1.0,2.0,2.0,1125.0,5.0,4.99,5.0,4.99,5.0,4.99,4.96,2.05
4430,37.96858,23.73029,1.0,1.0,1.0,5.0,30.0,4.87,4.86,4.91,4.91,4.96,4.98,4.81,2.9
4431,38.00746,23.74683,1.5,0.0,4.0,4.0,1125.0,4.84,4.9,4.85,4.97,4.94,4.57,4.88,3.37
4432,37.96424,23.70993,1.0,0.0,1.0,2.3,1125.0,4.65,4.68,4.73,4.77,4.67,4.32,4.53,1.55
4433,37.97796,23.75203,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,37.96416,23.70933,1.0,1.0,1.0,2.3,1125.0,4.79,4.79,4.87,4.85,4.84,4.49,4.68,1.7
4435,37.977871,23.726896,1.0,1.0,1.0,2.0,59.0,4.43,4.61,4.59,4.72,4.89,4.76,4.55,2.39
4436,37.977871,23.726896,1.0,1.0,1.0,1.0,59.0,4.57,4.68,4.7,4.75,4.88,4.75,4.67,2.69
4437,37.98807,23.75477,1.0,1.0,1.0,2.0,1125.0,4.88,5.0,4.63,5.0,5.0,4.88,4.63,0.19
4438,37.96701,23.72692,1.0,1.0,1.0,1.0,1125.0,4.75,4.77,4.72,4.93,4.95,4.97,4.73,6.58
4439,37.967049,23.73131,1.0,1.0,2.0,1.0,1125.0,4.84,4.86,4.9,4.97,4.96,4.82,4.82,4.47
4440,37.97215,23.73104,1.0,1.0,2.0,1.1,29.5,4.82,4.85,4.86,4.89,4.88,4.98,4.8,2.52
4441,37.97414016723633,23.748594284057617,1.0,1.0,2.0,1.0,365.0,4.67,4.67,5.0,4.89,5.0,4.89,4.67,0.21
4442,37.97414016723633,23.748594284057617,1.0,2.0,2.0,1.0,365.0,5.0,4.97,5.0,5.0,4.93,5.0,4.93,0.69
4443,37.967049,23.73131,1.0,1.0,2.0,1.0,1125.0,4.81,4.89,4.87,4.92,4.95,4.82,4.79,4.21
4444,37.96658,23.74998,1.0,0.0,2.0,2.0,1125.0,4.84,4.92,4.92,4.88,4.92,4.84,4.76,1.14
4445,37.95695,23.73034,1.0,1.0,1.0,2.0,60.0,4.96,4.97,4.9,4.97,4.97,4.9,4.91,1.55
4446,37.96705,23.73131,1.0,0.0,1.0,1.0,1125.0,4.86,4.88,4.93,4.94,4.92,4.87,4.86,6.07
4447,37.976173400878906,23.728286743164062,1.0,1.0,3.0,1.0,364.4,4.98,4.99,4.99,4.93,4.98,4.97,4.92,5.41
4448,38.016492173187565,23.734411329348973,1.0,2.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,37.977379,23.73078,1.0,1.0,2.0,1.0,1125.0,4.86,4.89,4.83,4.97,4.89,4.78,4.58,0.82
4450,37.987942,23.748636,1.0,1.0,2.0,1.4,1125.0,4.94,4.94,5.0,5.0,4.94,4.89,4.72,0.42
4451,37.98901,23.75947,1.0,1.0,1.0,1.0,1125.0,4.2,4.62,3.95,4.75,4.62,4.65,4.08,2.17
4452,37.99133,23.72054,1.5,2.0,2.0,2.0,1125.0,4.87,4.87,4.87,4.9,4.97,4.52,4.77,0.72
4453,37.978077,23.724073,1.5,1.0,1.0,1.0,1125.0,4.98,4.98,5.0,4.96,5.0,4.96,4.96,6.72
4454,37.96826,23.74798,1.0,2.0,2.0,3.0,1125.0,4.8,4.84,4.72,4.92,4.85,4.77,4.8,4.06
4455,37.97536,23.73172,1.0,1.0,2.0,2.0,364.2,4.64,4.73,4.73,4.77,4.86,4.91,4.68,0.53
4456,37.97692,23.73194,1.0,1.0,1.0,2.0,358.2,4.0,4.33,3.67,3.67,4.67,4.67,4.0,0.07
4457,37.98903,23.74979,1.0,1.0,1.0,3.0,1125.0,4.83,4.78,4.95,4.95,4.92,4.63,4.81,1.49
4458,38.01102,23.73562,2.0,1.0,0.0,30.0,1125.0,5.0,5.0,4.5,5.0,5.0,4.5,5.0,0.07
4459,37.98558,23.73575,4.5,10.0,16.0,2.0,1125.0,4.77,4.6,4.82,4.89,4.89,4.51,4.84,1.46
4460,37.95669,23.72003,1.0,2.0,4.0,2.0,1125.0,5.0,5.0,4.89,5.0,5.0,4.67,4.89,0.22
4461,37.96598,23.74689,1.0,2.0,4.0,4.0,28.0,4.83,4.83,4.5,5.0,4.83,4.83,4.83,0.14
4462,37.967049,23.73131,1.0,2.0,3.0,1.0,1125.0,4.84,4.87,4.86,4.92,4.92,4.86,4.84,4.92
4463,37.98309,23.76302,1.5,1.0,1.0,3.0,28.0,4.88,4.88,4.88,5.0,5.0,5.0,4.63,0.24
4464,37.98586,23.72562,1.0,2.0,3.0,2.0,1125.0,4.61,4.77,4.77,4.77,4.82,3.65,4.64,1.75
4465,37.99622,23.740532,2.0,3.0,4.0,2.0,1125.0,4.83,4.92,4.92,4.98,4.92,4.53,4.78,2.09
4466,38.00354,23.73039,1.0,1.0,1.0,3.0,1125.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,0.04
4467,37.967049,23.73131,1.0,2.0,3.0,1.0,1125.0,4.86,4.87,4.88,4.94,4.91,4.86,4.83,4.92
4468,37.97299,23.74526,1.0,0.0,1.0,2.0,30.0,4.72,4.84,4.58,4.82,4.88,4.89,4.79,4.13
4469,37.98055,23.73984,1.0,1.0,2.0,5.0,30.0,4.83,4.82,4.85,4.91,4.86,4.91,4.79,1.52
4470,38.00198,23.735046,1.0,1.0,2.0,2.0,60.0,4.8,4.83,4.86,4.91,4.94,4.3,4.81,2.48
4471,37.99587,23.73888,1.0,0.0,1.0,1.0,1125.0,4.79,4.86,4.73,4.98,4.94,4.69,4.72,4.06
4472,37.966461,23.73044,1.0,1.0,1.0,3.0,365.0,4.71,4.77,4.71,4.93,4.91,4.83,4.73,2.5
4473,37.97711,23.75559,1.5,1.0,1.0,1.0,1125.0,4.71,4.76,4.65,4.9,4.96,4.82,4.64,4.22
4474,37.97091,23.73113,2.0,2.0,3.0,2.0,1125.0,4.79,4.87,4.85,4.87,4.72,4.98,4.79,1.09
4475,37.97295,23.73204,1.0,1.0,1.0,2.1,911.9,4.89,4.93,4.88,4.88,4.89,4.99,4.83,1.78
4476,37.970821,23.742393,1.0,1.0,1.0,3.0,600.0,4.47,4.52,4.52,4.72,4.78,4.57,4.4,1.39
4477,37.96207,23.72698,1.0,2.0,3.0,2.0,365.0,4.78,4.75,4.69,4.88,4.94,4.91,4.75,0.76
4478,37.96642,23.7289,1.0,2.0,2.0,2.0,1125.0,4.69,4.69,4.81,4.69,4.63,4.88,4.81,0.37
4479,37.967049,23.73131,1.0,1.0,2.0,1.0,1125.0,4.93,4.92,4.89,4.97,4.94,4.81,4.86,4.58
4480,37.973003,23.732441,1.5,2.0,2.0,3.0,1125.0,4.95,4.95,4.97,4.98,4.95,4.98,4.96,3.54
4481,37.967049,23.73131,1.0,1.0,2.0,1.0,1125.0,4.86,4.9,4.93,4.94,4.96,4.88,4.81,3.68
4482,37.98055,23.73984,1.0,1.0,1.0,5.0,30.0,4.9,4.9,4.94,4.95,4.98,4.92,4.86,2.32
4483,37.99651,23.709051,1.0,1.0,2.0,2.0,1125.0,4.72,4.78,4.84,4.77,4.77,4.29,4.64,2.24
4484,37.9585,23.72387,1.0,1.0,3.0,1.0,1125.0,4.71,4.71,4.86,4.86,4.86,4.57,4.71,0.32
4485,37.96581,23.73281,1.0,2.0,3.0,2.0,1125.0,4.82,4.87,4.69,4.87,4.87,4.86,4.86,5.54
4486,37.96756,23.72458,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,37.96756,23.72458,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,37.96756,23.72458,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,38.00142,23.73049,1.0,2.0,3.0,30.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,37.997604,23.731363,1.0,1.0,1.0,3.0,1125.0,4.63,4.58,4.75,4.83,4.92,4.38,4.77,1.56
4491,37.995167,23.765997,1.0,1.0,2.0,2.0,1125.0,4.66,4.75,4.88,4.91,4.72,4.75,4.53,0.74
4492,37.97222,23.73147,8.5,14.0,30.0,1.0,1125.0,4.87,4.77,4.73,4.96,4.96,4.98,4.9,1.23
4493,37.98342,23.71665,1.0,1.0,2.0,7.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,37.98728,23.73616,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4495,37.9917,23.76734,1.0,1.0,0.0,1.0,25.0,4.52,4.49,4.7,4.9,4.86,4.48,4.39,1.81
4496,38.00212,23.71702,1.5,2.0,2.0,1.0,60.0,5.0,4.8,4.8,5.0,5.0,5.0,4.8,0.12
4497,37.97131,23.71094,1.0,2.0,2.0,20.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14
4498,37.97932,23.72623,1.0,1.0,1.0,1.0,1125.0,4.94,4.91,4.87,4.93,4.96,4.95,4.91,7.32
4499,37.96756,23.72458,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,37.96756,23.72458,1.0,1.0,0.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4501,37.967049,23.73131,1.0,1.0,2.0,1.0,1125.0,4.85,4.94,4.89,4.94,4.94,4.86,4.8,3.69
4502,37.99216,23.729,1.0,2.0,4.0,2.0,1125.0,5.0,5.0,4.91,4.96,5.0,4.7,5.0,0.59
4503,37.977234,23.730198,1.0,1.0,1.0,2.0,365.0,4.85,4.87,4.85,4.9,4.95,4.94,4.81,4.16
4504,37.979988,23.723598,3.0,4.0,7.0,2.0,365.0,4.74,4.83,4.74,4.96,4.96,4.61,4.78,0.65
4505,37.99261,23.7225,1.5,2.0,2.0,3.0,1125.0,4.78,4.78,4.71,5.0,4.9,4.54,4.83,0.98
4506,37.98603,23.75565,1.0,1.0,1.0,1.0,365.0,4.63,4.58,4.68,4.79,4.89,4.89,4.47,0.64
4507,37.99502,23.73019,1.0,1.0,2.0,3.0,67.6,4.91,4.95,4.87,4.95,4.97,4.43,4.83,2.19
4508,37.97754,23.75354,1.0,1.0,1.0,1.0,1125.0,4.65,4.75,4.66,4.91,4.93,4.82,4.54,5.07
4509,37.971527099609375,23.73163414001465,1.0,6.0,1.0,1.0,999.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.07
4510,37.971527099609375,23.73163414001465,1.0,0.0,1.0,1.8,999.0,4.98,4.96,5.0,4.96,4.96,5.0,4.84,1.05
4511,37.9787,23.72684,1.0,1.0,2.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,37.971527099609375,23.73163414001465,0.0,0.0,0.0,1.8,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09
4513,37.971527099609375,23.73163414001465,1.0,0.0,1.0,1.6,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1
4514,37.98365,23.72818,1.0,1.0,1.0,1.0,1125.0,4.64,4.68,4.8,4.68,4.86,4.55,4.65,7.86
4515,37.983406,23.729376,1.0,1.0,1.0,1.0,1125.0,4.72,4.73,4.84,4.76,4.91,4.58,4.72,7.81
4516,37.967678,23.735849,1.5,1.0,1.0,1.4,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13
4517,37.98037,23.74518,1.0,1.0,1.0,1.0,1125.0,4.98,4.95,4.94,4.94,4.98,4.98,4.89,2.03
4518,37.971527099609375,23.73163414001465,2.0,2.0,2.0,2.0,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
